index,stt,id,name,link,files,folders,lastUpdate,isFile,linkFile
2.9.178.1.8.,4668,74714,Oxomemazine HCl - Accelerated stability data.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16017,0,0,10:10:03 26/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/26/10/WPYHYJ2RLH/4e4b498c1118b4b532998cf69d5bc34d/SKCUGMXNGS8FZ9TUA7NWDPLLE8MPF4NWK4KYPJXQMUFTUCHR3SXERJS5Y9PVPAT8CP2LMUPEPBFNUJV9HQJYMG/a1/53/eb/ea/21/ce2d229799488c7ab32c0c8730d4283e/oxomemazine_hcl_accelerated_stability_data.pdf
2.9.179.,454,16014,Oxacillin,https://drive.base.vn/thanhphong1110-drive/folder/16014,0,1,10:07:37 26/10/23,FALSE,
2.9.179.1.,1871,16015,Reyoung Phr - Chematis,https://drive.base.vn/thanhphong1110-drive/folder/16015,1,0,10:07:53 26/10/23,FALSE,
2.9.179.1.1.,4669,74713,GMP Reyoung.JPG,https://drive.base.vn/thanhphong1110-drive/folder/16015,0,0,10:08:17 26/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/26/10/HUZEVTZL3Z/51dfb0a455c4e7819a6df1fc13dc73cb/TMJALXLD7R59PANCV5Q5X89HW9YYV8T7BKVDC4APX7TX8CK8R7M46AXYGPY2BQNSH6TC543RND6MX3SSHERE8J/07/62/05/e8/4c/64a74e547651f9670678287154e1ee55/gmp_reyoung.jpg
2.9.180.,455,16012,Omeprazole Sodium,https://drive.base.vn/thanhphong1110-drive/folder/16012,1,2,10:05:49 26/10/23,FALSE,
2.9.180.1.,1872,16588,Zhejiang Jinhua - GTIG,https://drive.base.vn/thanhphong1110-drive/folder/16588,5,0,7/11/2023 9:11,FALSE,
2.9.180.1.1.,4670,76243,CDA _Confidential Agreement Model - Omeprazole sodium 1 .doc,https://drive.base.vn/thanhphong1110-drive/folder/16588,0,0,7/11/2023 9:18,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/07/09/DFUMXEJEBM/1fa72f48740ab579e0dbcdebe272befe/LDZQBPEBAUSTT4TT46TG99QTKYH2NKRWCYTBT88ESWST7U2S3RCZ7J6522MVGEVYGFGE9EKWHQPGNZ94ZAQBJ4/64/32/fb/23/1f/211e197f8db1052b9a7bee9aaf1c82bd/cda_confidential_agreement_model_omeprazole_sodi.doc
2.9.180.1.2.,4671,76241,Omeprazole Sodium-WC_ to Europe2022.11.24-2025.11.23_Zhejiang Jinhua Conba Bio- Pharma.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16588,0,0,7/11/2023 9:11,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/07/09/XTMH62PX6D/441ebab082b00592be971e58ff4fef00/RVR4D4BJQGJV2JYWUX2JLDW8EYJFFG4L6GWY5RBB4UJP7KHSBMGG73CRVJQB7J737W2QE2Z78TZ96YKXYTYG82/30/77/a6/1d/de/bcfb64ec4a047f3f9d54c9d0e686d398/omeprazole_sodium_wc_to_europe2022.11.24_2025.11.pdf
2.9.180.1.3.,4672,76240,GMP approval -Omeprazole Omeprazole sodium2022 stamped_Zhejiang Jinhua Conba.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16588,0,0,7/11/2023 9:11,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/07/09/XTMH62PX6D/441ebab082b00592be971e58ff4fef00/CNUPHQX9J6AZXJPSSG749DUSUJLQAKP6YCVWDXYJLZ8BCY4QCUEFC9XDGMSQ5CVTE9AY9ARQ5YM5PE7ZAT3S9J/9e/67/83/f0/61/7b2de6f93e752dde1fc918bbcab8b35a/gmp_approval_omeprazole_omeprazole_sodium2022_st.pdf
2.9.180.1.4.,4673,76239,COA-Omeprazole Sodium-EP10-For Reference_Zhejiang Jinhua Conba Bio- Pharma.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16588,0,0,7/11/2023 9:11,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/07/09/XTMH62PX6D/441ebab082b00592be971e58ff4fef00/QDKKWCN9YUCKF3HKVDBVF4XWU4S8Y2F7NKRBPZV6R6J25NPM9LVM9Z8RSC5A763H6MBSQV6CS4L5VTQRMR5RL2/f4/b8/d9/24/41/098944589fcc6a807e8dc5401555538f/coa_omeprazole_sodium_ep10_for_reference_zhejian.pdf
2.9.180.1.5.,4674,76238,CP A4 G A WL U 218_C_Zhejiang Jinhua Conba Bio- Pharma.png,https://drive.base.vn/thanhphong1110-drive/folder/16588,0,0,7/11/2023 9:11,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/07/09/XTMH62PX6D/441ebab082b00592be971e58ff4fef00/EPYTNU7ZFEJFDB4LQPLB9VHYX4MC5A7KZJ6TPEAMLKYNXHVLDJSJTCXKKEAK9K4BYTDQNZ5GFKG7G6DVXADGSB/86/4d/71/be/9c/46b1bd2cd36e7790ddbf769c6afe6c22/cpa4gawlu218_c_zhejiang_jinhua_conba_bio_pharma.png
2.9.180.2.,1873,16013,Metrochem - Zeon,https://drive.base.vn/thanhphong1110-drive/folder/16013,1,0,10:06:14 26/10/23,FALSE,
2.9.180.2.1.,4675,74712,Omeprazole Sodium_COA.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16013,0,0,10:06:33 26/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/26/10/MRM4SFCUT2/2ca75af469baa8a4f5a95f8b0bfa2d0d/WWRVBXUDHGQWDN7MNS8668LLTCSU88LXBHTGKVL6TM4FWC6W2867CZDSQVFNPGKME2CB8KFC5XE23Q78CEPK45/10/e8/12/b4/80/65139d718e7aed84d0e5790a1140961e/omeprazole_sodium_coa.pdf
2.9.181.,456,16010,Famotidine,https://drive.base.vn/thanhphong1110-drive/folder/16010,0,1,10:03:57 26/10/23,FALSE,
2.9.181.1.,1874,16011,Orex Phr,https://drive.base.vn/thanhphong1110-drive/folder/16011,1,0,10:04:13 26/10/23,FALSE,
2.9.181.1.1.,4676,74711,FAMOTIDINE USP.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16011,0,0,10:04:30 26/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/26/10/EYH93M5DSG/01d561da409394da5c3e703b21e4d3da/UHRQXRW4ZWEV6AWEFXN7YAC3JPJ6SRN5RTQXF37DSBLCZHF4SK4CZSBVDBLCS262GR7CMY8BCLVVALYDSHDHEM/df/50/74/39/13/bf6b50a88eccb4ffb6ac557fee83cc56/famotidine_usp.pdf
2.9.182.,457,16006,Netilmicin Sulfate,https://drive.base.vn/thanhphong1110-drive/folder/16006,0,1,09:59:05 26/10/23,FALSE,
2.9.182.1.,1875,16007,Wuxi Fortune - Chematis,https://drive.base.vn/thanhphong1110-drive/folder/16007,1,0,09:59:23 26/10/23,FALSE,
2.9.182.1.1.,4677,74709,COA Netilmicin Sulfate sterile USP-Fortune.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16007,0,0,09:59:32 26/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/26/09/LGTFJCE8KF/c7eae1d56669d90cfc03577df35c3b9c/DFHD22KZ9LZYUZJUYT8FWY7QL8D5KQ5KWLH4ZXZSPDSZVBN7DHW4ED2HT42YQWD8PPTTS26FCZQZUVPMEFQV27/75/2c/ab/8b/34/e2f12fa8eb44b9a840d9433ed1b74b9d/coa_netilmicin_sulfate_sterile_usp_fortune.pdf
2.9.183.,458,16004,Neomycin Sulfate,https://drive.base.vn/thanhphong1110-drive/folder/16004,0,1,09:58:04 26/10/23,FALSE,
2.9.183.1.,1876,16005,Sichuan Long March - JK,https://drive.base.vn/thanhphong1110-drive/folder/16005,1,0,09:58:38 26/10/23,FALSE,
2.9.183.1.1.,4678,74708,COA Neomycin Sulfate.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16005,0,0,09:58:48 26/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/26/09/HDENVN594Q/9206e71c4af33bf3d0f3839cde3ad98f/CZYNLYM89AA9VBK4CSKZN2HFMD5ZHGN8TYDFEB43P7HPBRC5UWQUFYU5VHXVFTDRAXJQSFCSYE6D75KW9WZ2EM/46/20/e3/70/72/72c4173f6ad66b7d2ad3bc33196ae060/coa_neomycin_sulfate.pdf
2.9.184.,459,16002,Methylsulfonylmethane,https://drive.base.vn/thanhphong1110-drive/folder/16002,0,1,09:56:57 26/10/23,FALSE,
2.9.184.1.,1877,16003,Phương Nam,https://drive.base.vn/thanhphong1110-drive/folder/16003,2,0,09:57:36 26/10/23,FALSE,
2.9.184.1.1.,4679,74707,MSM_COA.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16003,0,0,09:57:51 26/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/26/09/TTRKE8ZNPY/4710e7e7e4c489207f941a4f63b298f6/QSKRJFH9T3X9PVUJZJF7ZNPKR54DMQURZQXFGPBT84QW6PQERWXEW4GGE8LKJKTVT3KKBHQDZG7NW6XB657G32/01/17/98/01/c9/d0e8431a44ecd8cd78d9e3804d59e714/msm_coa.pdf
2.9.184.1.2.,4680,74706,COA Methylsulfonylmethane MSM - 20220416.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16003,0,0,09:57:51 26/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/26/09/TTRKE8ZNPY/4710e7e7e4c489207f941a4f63b298f6/QLJNHPGBTH3PY46FCCG3ET3TSXYNNVL8MR37ZN7AX9MQHEXU6NJ4EVDBRXDMLFLBFLKQAJN4WQ9SMR98CGLGNP/b1/ca/68/b5/9d/defe1dea2d89f496cb7e576e85dd59be/coa_methylsulfonylmethane_msm_20220416.pdf
2.9.185.,460,16000,Mosapride Citrate,https://drive.base.vn/thanhphong1110-drive/folder/16000,0,1,09:54:36 26/10/23,FALSE,
2.9.185.1.,1878,16001,Shandong New Time - JK,https://drive.base.vn/thanhphong1110-drive/folder/16001,1,0,09:55:25 26/10/23,FALSE,
2.9.185.1.1.,4681,74705,MOSAPRIDE CITRAT-COA.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16001,0,0,09:55:37 26/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/26/09/URD3W7G93Y/e5bebb7c37b14dda63313d573a6d7d5a/QVT8NDLV4SCYVEJ993BLF4RTH5JT89J7M2AXE4U2GQQXKT8X9694LTSG6K2ERGNCXMAVRCX4HFCKPZVX8LXUU4/21/05/35/89/5f/3568c7db02d57abc6e06782dc405f417/mosapride_citrat_coa.pdf
2.9.186.,461,15997,Montelukast sodium,https://drive.base.vn/thanhphong1110-drive/folder/15997,0,2,09:52:21 26/10/23,FALSE,
2.9.186.1.,1879,15999,Zhejiang Tianyu - Wis International,https://drive.base.vn/thanhphong1110-drive/folder/15999,4,0,09:52:37 26/10/23,FALSE,
2.9.186.1.1.,4682,74704,孟鲁司特钠GMP 3 .pdf,https://drive.base.vn/thanhphong1110-drive/folder/15999,0,0,09:53:14 26/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/26/09/MWEU3XGHX4/48dced636f532776fc62051febe4486c/NUS4C579HN8KF7YMSND3R8GPYLGAF7ZRGCQVP6HUUVRUS98JST9H8RGLM4GJTAU4YSBCRVB9JKHTS56XQ7HSYK/52/b5/64/59/1f/f1507a5edc6e1f0bf86d9b28a754b6bd/gmp3.pdf
2.9.186.1.2.,4683,74703,Montelukast sodium COA.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15999,0,0,09:53:14 26/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/26/09/MWEU3XGHX4/48dced636f532776fc62051febe4486c/EQQ8B9B7ND26WFEL59P5EVYEPSCPBRNAHE5TWPGG59T56XQ8RQLRGG25M33EG3E6N3PBJAVNRN7S7LQGF9PLX3/1f/9e/da/a7/ae/d5b4f4f5d5a6e56a9eba020a9718c6a6/montelukastsodiumcoa.pdf
2.9.186.1.3.,4684,74702,Montelukast stability testing data 3years.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15999,0,0,09:53:14 26/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/26/09/MWEU3XGHX4/48dced636f532776fc62051febe4486c/DQQ635ZMLJCNMDC2BREXYRF5CC3K6HQCQUEVKWH7NHA2QCFJXEHK7AHKVKALBX8P3CX7RYW873AD54M3WVVVKC/ac/cc/9b/cd/e7/4b6d9bb4e5764e32ec53fd0baca91611/montelukast_stability_testing_data_3years.pdf
2.9.186.1.4.,4685,74701,COA_Montelukast.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15999,0,0,09:53:14 26/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/26/09/MWEU3XGHX4/48dced636f532776fc62051febe4486c/KTDX88UYDYLK8F69ZV6FZ8VMRZNUTVQUZXQVXK9QVKSZ92AJM3C69Y9W3XGBCPWDGXJS3NNRNRTUJ3HDNF6SUT/f2/bb/bb/09/d2/22e75b6c439e1c15c183a95804272434/coa_montelukast.pdf
2.9.186.2.,1880,15998,Metrochem Api - JK,https://drive.base.vn/thanhphong1110-drive/folder/15998,2,0,09:52:33 26/10/23,FALSE,
2.9.186.2.1.,4686,76145,MKS.USP.Grand Corporation Typical COA 2 .pdf,https://drive.base.vn/thanhphong1110-drive/folder/15998,0,0,6/11/2023 17:27,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/17/JKPVN2PBEP/55eb8938b0280297eab19718814e0e7b/KNHRFVW3TR6BYRK4WJX4NM63DHN3HTFYFQHBQW7FKDZBJUMGC6PTAAJZJXKLEHSR9GXBQYBFEE8PTBWUJ2EGFE/e6/d4/8d/f8/15/d4902013803796d1f64864766dd29162/mks.usp.grand_corporation_typical_coa_2.pdf
2.9.186.2.2.,4687,74700,COA Montelukast Sodium USP39-.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15998,0,0,09:52:51 26/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/26/09/LJGM27GLYV/17298cdbf9d21384e38d1fb753cb40b7/GZGRJSC4XASLET3N62RRGUZFGD8ZECPJ9HYFXZG7NEG78QKDDQXTTM6DPY953EFLD3LEB5BFWE9ZSXS6GNGEAQ/86/b2/60/07/ac/819e10763678183017fd6f184f9ba4bf/coa_montelukast_sodium_usp39_.pdf
2.9.187.,462,15994,Modafinil,https://drive.base.vn/thanhphong1110-drive/folder/15994,0,2,09:51:24 26/10/23,FALSE,
2.9.187.1.,1881,15996,Proventus - Reva,https://drive.base.vn/thanhphong1110-drive/folder/15996,4,0,09:51:43 26/10/23,FALSE,
2.9.187.1.1.,4688,74699,WHO GMP2021.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15996,0,0,09:52:03 26/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/26/09/JGPRCN5AE8/e5cce6d43c43f4d0dc9bbec0d9d34351/ECECTJT4MFA6LK4MVJPCDVVFNUG42LDSSYYUMBM6GBQFAWX5RQQCRU38JK35QGHXD7T26PVB8QWFU7JHU8KZMH/02/3d/a7/9e/eb/6f0b6a5964cab752eec7aaf0eb3cd489/who_gmp2021.pdf
2.9.187.1.2.,4689,74698,Proventus WC .pdf,https://drive.base.vn/thanhphong1110-drive/folder/15996,0,0,09:52:03 26/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/26/09/JGPRCN5AE8/e5cce6d43c43f4d0dc9bbec0d9d34351/XWJT68JA9QNAWXE3MG7DUAD5LW7YQL2F72U2946HP7JHGFMGCYJ4XCAXQXV6ZPPKHTFQ7NSZ9VERCNRVWPR5H7/ee/4a/ea/1b/ca/a85d294000e55f34c58e7da52cf86912/proventus_wc_.pdf
2.9.187.1.3.,4690,74697,Modafinil USP 42 Typical COA.PDF,https://drive.base.vn/thanhphong1110-drive/folder/15996,0,0,09:52:03 26/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/26/09/JGPRCN5AE8/e5cce6d43c43f4d0dc9bbec0d9d34351/ZERT24W5QDMYCJF4D8KJTF9QX96JJKRR5VYAFSX8TKT5DJP3VT9FM4MDNDKSMLA7GJGADS2ECDJDJN3KL8JKY3/72/22/f2/c7/e7/dc21d66375e3f305ad3976db01e85845/modafinil_usp_42_typical_coa.pdf
2.9.187.1.4.,4691,74696,Modafinil EP 6.0 Non Micronised .pdf,https://drive.base.vn/thanhphong1110-drive/folder/15996,0,0,09:52:03 26/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/26/09/JGPRCN5AE8/e5cce6d43c43f4d0dc9bbec0d9d34351/ZDFWLX3M6QV5JNNFVQ4ZLMMF6R7XGEHNBAMPHB3452ATRV2B2CL3WA2N29F2D2EVVDLVMD2RQB4NHTUAYLP7SW/04/f7/0c/f1/be/e32ed52253c77c1e91d8e78e645fb765/modafinil_ep_6.0_non_micronised.pdf
2.9.187.2.,1882,15995,OM Phr - Parth Antibiotics,https://drive.base.vn/thanhphong1110-drive/folder/15995,1,0,09:51:37 26/10/23,FALSE,
2.9.187.2.1.,4692,74695,COA Modafinil USP.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15995,0,0,09:51:52 26/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/26/09/GMN7ZYZWVE/df434db075c50697d26c2595c03e996e/WZDFT2A8VYXAVAW9P65RB8W37CMC8DKBNZRE4XE9HZVWTNQHPTQW8UPNMVNZ4HGR9A3DCLM39XTKVUFV2Y3XB2/ef/03/1f/de/d6/1a05ab32dfac66f03d78763e4f1f9b83/coa_modafinil_usp.pdf
2.9.188.,463,15992,Misoprostol,https://drive.base.vn/thanhphong1110-drive/folder/15992,0,1,09:50:43 26/10/23,FALSE,
2.9.188.1.,1883,15993,Fleming lab - Merix,https://drive.base.vn/thanhphong1110-drive/folder/15993,1,0,09:50:55 26/10/23,FALSE,
2.9.188.1.1.,4693,74694,Misoprostol_COA.PDF,https://drive.base.vn/thanhphong1110-drive/folder/15993,0,0,09:51:08 26/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/26/09/GLCHXTUP5H/3164f5155e64b66766c4d44525acaa98/NDGPHCXBUT2ZCJHCZG8QAH2MZBKHUX2PTGSWBLKXMP682YDZB7FDQ8L4FEBC6T6D3R9TEWE6KQ6TA372P7NTAY/97/80/c7/1a/d1/0d704ae598ad79c3265be98b882595fa/misoprostol_coa.pdf
2.9.189.,464,15989,Miconazole Nitrate,https://drive.base.vn/thanhphong1110-drive/folder/15989,0,2,09:49:42 26/10/23,FALSE,
2.9.189.1.,1884,15991,Alcon - Swati Spentose,https://drive.base.vn/thanhphong1110-drive/folder/15991,2,0,09:50:01 26/10/23,FALSE,
2.9.189.1.1.,4694,74693,Miconazole Nitrate-Stability Data.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15991,0,0,09:50:30 26/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/26/09/LFEMQ3F88R/f146362afc94ecb68023048a45b97eca/XMJMLJTN7KKM2J49HQAPZATQ3KE9C3T8PN5Q2JXJD6GXHBY79HDPKEPN4LK9V28RMZ2YYLLB3FZQAZJAAKPZEE/8b/54/96/2e/fb/a43196fe0c34439c6dac525747b32849/miconazole_nitrate_stability_data.pdf
2.9.189.1.2.,4695,74692,Miconazole Nitrate.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15991,0,0,09:50:30 26/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/26/09/LFEMQ3F88R/f146362afc94ecb68023048a45b97eca/DQNHQ4A75J9B5R7HGJT9XDZDHHRKC62SK78ZB26ASWSLBXSRS2M98ED4K65DPB32R2VVDAEAT44HAP5QUR4C6J/1a/8b/84/2a/a6/d25ad8cb82656d63734aab1858b5bd30/miconazole_nitrate.pdf
2.9.189.2.,1885,15990,GuangZhou Hanpu Phr - GTIG,https://drive.base.vn/thanhphong1110-drive/folder/15990,2,0,09:49:55 26/10/23,FALSE,
2.9.189.2.1.,4696,74691,GMP_Miconazole Nitrate.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15990,0,0,09:50:22 26/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/26/09/PWEZQSUXM4/3599bd4560e1aa689154a67a09b92238/JNS3UN39WGAKNBTG4MCBB27GFW3TMPXEWHBUN5JQHPK4HCEG7XWDGLA5HQ992VWVZHS643T4JJUF8BBM9BRL43/af/b9/51/b2/5b/e66d3a7dbbd86c5677294b60dbb46190/gmp_miconazole_nitrate.pdf
2.9.189.2.2.,4697,74690,COA_Miconazole Nitrate.pdf,https://drive.base.vn/thanhphong1110-drive/folder/15990,0,0,09:50:22 26/10/23,TRUE,https://data-gcdn.basecdn.net/202310/sys5573/drive/26/09/PWEZQSUXM4/3599bd4560e1aa689154a67a09b92238/ZEX5WW52WGNLZ9AXA4YM564VJHYLJ4NV7HQVDLS64WV8UET2TBD974LY3EG7PTFFJD4WPZLU4B4SK5LL776TYQ/40/a5/08/41/51/c9315e25ca6e9d1cca26e4bb2ec16c60/coa_miconazole_nitrate.pdf
2.9.190.,465,15987,Metronidazole,https://drive.base.vn/thanhphong1110-drive/folder/15987,0,3,09:48:13 26/10/23,FALSE,
2.9.190.1.,1886,16550,Hubei Hongyuan - Wis International,https://drive.base.vn/thanhphong1110-drive/folder/16550,20,0,6/11/2023 16:52,FALSE,
2.9.190.1.1.,4698,76129,USP39 COA_chữ ký.jpg,https://drive.base.vn/thanhphong1110-drive/folder/16550,0,0,6/11/2023 16:58,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/16/PDMXGWLX8K/0c553401813faeb041d5d3c7807d2501/TMZCVXZJ92EAT9QJURV78UMAG2GQHBWR46WPV7PGMGGD4WJSY2L3FA67X75KYFXXXMQA23F2G4DZF8AL9FFH63/4d/38/6c/d6/2c/82acc49782d1e09381f4e91ddd341509/usp39_coa_chu_ky.jpg
2.9.190.1.2.,4699,76128,Update stability Data.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16550,0,0,6/11/2023 16:58,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/16/PDMXGWLX8K/0c553401813faeb041d5d3c7807d2501/FFRVQPHUKYB8BM33ZC38PT5BRU84NGN47GX357ZA463XVA6MCQVXJXY2U2VE58898X9HY3AZCD2K4P5B77KSX6/83/46/22/d6/8d/607a645d76a50568655d5b2ecdb34fca/update_stability_data.pdf
2.9.190.1.3.,4700,76127,STD-Signature.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16550,0,0,6/11/2023 16:58,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/16/PDMXGWLX8K/0c553401813faeb041d5d3c7807d2501/JHG6WD5XEPVNZU58D679VQX7ZC6L2XVYGKHRTJMJ7N66W7LDS7KPKQK5FMT2DSJU9H8UUAHXSH33WTKTYEQNM2/c9/e0/e8/44/e9/1653610fb9dcda0f21016ab58c5afa9b/std_signature.pdf
2.9.190.1.4.,4701,76126,stability data.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16550,0,0,6/11/2023 16:58,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/16/PDMXGWLX8K/0c553401813faeb041d5d3c7807d2501/PDJPBQP99SJG2QX4GY65ZXAB5YP7VFTFMAL2XXPTR45D27BBNZ6DDRCM9QCRR6G4F7NE23KKDRRHXMQTNAXHPW/1a/46/e6/80/52/2cf662a836cf93941583a2095f9d21e5/stability_data.pdf
2.9.190.1.5.,4702,76125,MSDS METRONIDAZOLE16.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16550,0,0,6/11/2023 16:58,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/16/PDMXGWLX8K/0c553401813faeb041d5d3c7807d2501/GPXF7HMDAN3B6DYMLWMKEBKYV2W698L42F2Z8LXPH6QPUF8KSQFQ89NXUF9XJWQNVAZL2ZUGLL7A3G8DMNCVP8/53/0c/57/ad/6a/00d2af2673fdd1f65957024565ea6435/msds_metronidazole16.pdf
2.9.190.1.6.,4703,76124,Metronidazole-DMF-EPBP（公）.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16550,0,0,6/11/2023 16:58,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/16/PDMXGWLX8K/0c553401813faeb041d5d3c7807d2501/DDHADJTGJ29J5YF6G7LNSFC9LV6H4TJG9UQPNLK7C6PKTXVT2MEVGF56KAE62UQ2MF2WJP85U93JNGQGZHZ25L/bd/e4/24/f0/eb/b33e6555f5f6fc26ac9e0450b323d6b7/metronidazole_dmf_epbp.pdf
2.9.190.1.7.,4704,76123,Metronidazole - British Pharmacopoeia 2016.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16550,0,0,6/11/2023 16:58,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/16/PDMXGWLX8K/0c553401813faeb041d5d3c7807d2501/XMNDAMVZDHDW9D6DEZW4QKSHXF2TPJ8PPT78FRPAYQKMMTB46ELUQZNAVSBNS5PD5Y5SPGY4LZBGSP2EBZ9ESP/92/69/0b/19/d5/fdf6a925d0f86c42de59f24e7f5fa7c0/metronidazole_britishpharmacopoeia2016.pdf
2.9.190.1.8.,4705,76122,Metronidazole WS.jpg,https://drive.base.vn/thanhphong1110-drive/folder/16550,0,0,6/11/2023 16:58,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/16/PDMXGWLX8K/0c553401813faeb041d5d3c7807d2501/UTHZH4Y7A9PGG47EB7R6MB2EG8KYLQTHXF99KRR3ZCEN2LSG59AG4YKUDRTG66ZMTMMUCWXYNTD7SH2JQN9NXB/08/3d/2f/c1/0d/1049a1c939e822e6bbf9b3e4e488c616/metronidazole_ws.jpg
2.9.190.1.9.,4706,76121,Metronidazole COA.jpg,https://drive.base.vn/thanhphong1110-drive/folder/16550,0,0,6/11/2023 16:58,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/16/PDMXGWLX8K/0c553401813faeb041d5d3c7807d2501/NRJMDPWHXYTTW28A29YC9BDH2NCBBR5YQNNJ4CYQ5UDCHU2CB3RDU6HC6SDRE2VTFVXZ5KDK5TABBPJ59SJYJ9/75/58/c3/c6/b6/fb8c0ca7c110654490206970d58edff3/metronidazole_coa.jpg
2.9.190.1.10.,4707,76120,Manufacturer licence.pdf,https://drive.base.vn/thanhphong1110-drive/folder/16550,0,0,6/11/2023 16:58,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/16/PDMXGWLX8K/0c553401813faeb041d5d3c7807d2501/HND8EV4RA8LQHJUE5HQ89EMYJ5LWSQNZXU63NJQYP6AWYBFUPJSFLYZN9TD9C3629VQ9G247ZJ34UCBPQM2UBM/75/65/bb/6d/ea/48f3bad43652ad0cd0112c09d3958b75/manufacturer_licence.pdf
2.9.190.1.11.,4708,76119,long term stability 1 .pdf,https://drive.base.vn/thanhphong1110-drive/folder/16550,0,0,6/11/2023 16:54,TRUE,https://data-gcdn.basecdn.net/202311/sys5573/drive/06/16/UTKGJXV6YP/0b932c495ae91d2234079410c0b83ed1/ZHPCE5EM6ZAJWTKAND7GCLKTHRSA98GZQ5FREP7HC4L68M9ULHDMYSKJF6ZHHD7EC4SPE6PA6VUCZBSW279FR4/62/c1/23/f8/49/6bb900c7c90837670ada7d8c96fbe44e/long_term_stability1.pdf
